transaction_id,transaction_date,product_name,brand,room_category,connectivity_type,energy_efficiency_rating,unit_price,quantity_sold,total_revenue,customer_rating,region,is_returned
TXN-00620,2025-06-23,Smart Plug,Google,Living Room,Wi-Fi,A++,4767.83,11,52446.13,3,Mindanao,FALSE
TXN-00621,2025-06-25,Smart Doorbell,TP-Link,Security,Zigbee,A++,11459.32,13,148971.16,3.7,Region III,FALSE
TXN-00622,2025-02-05,Smart Refrigerator,Xiaomi,Kitchen,Matter,B,2950.71,3,8852.13,1.8,Region IV-A,FALSE
TXN-00623,2025-12-23,Smart Door Lock,TP-Link,Security,Matter,A+,3211.69,3,9635.07,2.3,NCR,FALSE
TXN-00624,2025-07-16,Smart Air Purifier,Amazon,Bedroom,Wi-Fi,A++,8534.14,12,102409.68,4.8,NCR,TRUE
TXN-00625,2025-01-16,Smart Camera,Google,Security,Matter,A++,534.6,4,2138.4,3.5,NCR,TRUE
TXN-00626,2025-10-30,Smart Thermostat,Xiaomi,Bedroom,Matter,C,13504.14,16,216066.24,2.3,NCR,FALSE
TXN-00627,2025-10-15,Smart Plug,Aqara,Living Room,Zigbee,A,8649.46,15,129741.9,2,Region III,FALSE
TXN-00628,2025-12-17,Smart Bulb,LG,Lighting,Matter,C,5411.38,10,54113.8,2.5,Mindanao,FALSE
TXN-00629,2025-09-23,Smart TV,Google,Living Room,Wi-Fi,C,2145.04,10,21450.4,2.9,Region IV-A,FALSE
TXN-00630,2025-05-09,Smart Curtain Controller,Aqara,Bedroom,Matter,A++,12824.39,19,243663.41,1.9,Region IV-A,FALSE
TXN-00631,2025-12-13,Smart Speaker,Samsung,Living Room,Wi-Fi,C,7892.21,17,134167.57,3.9,Region III,FALSE
TXN-00632,2025-09-18,Smart Oven,LG,Kitchen,Matter,A,11306.23,11,124368.53,2,Visayas,FALSE
TXN-00633,2025-04-12,Smart Curtain Controller,Samsung,Bedroom,Matter,A+,12828.46,8,102627.68,4,NCR,FALSE
TXN-00634,2025-12-10,Smart Air Purifier,Xiaomi,Bedroom,Wi-Fi,A,3450.78,20,69015.6,3.4,NCR,FALSE
TXN-00635,2025-12-08,Smart TV,Xiaomi,Living Room,Bluetooth,A++,8328.62,13,108272.06,4,Visayas,FALSE
TXN-00636,2025-01-08,Smart Bulb,Aqara,Lighting,Zigbee,B,10045.52,14,140637.28,1.2,Region III,FALSE
TXN-00637,2025-12-19,Smart Plug,Google,Living Room,Wi-Fi,A++,8942.49,7,62597.43,3.4,NCR,FALSE
TXN-00638,2025-12-03,Smart Bulb,Amazon,Lighting,Matter,A,10462.36,10,104623.6,4.7,NCR,FALSE
TXN-00639,2025-01-26,Smart Door Lock,Google,Security,Zigbee,A++,2766.61,8,22132.88,2,NCR,FALSE
TXN-00640,2025-09-18,Smart Camera,LG,Security,Matter,C,7901.86,19,150135.34,3.3,Mindanao,FALSE
TXN-00641,2025-12-03,Smart Refrigerator,Amazon,Kitchen,Matter,A+,9949.91,10,99499.1,1.9,Region III,FALSE
TXN-00642,2025-11-08,Smart Bathroom Scale,Aqara,Bathroom,Wi-Fi,C,2116.48,3,6349.44,4.6,Region III,FALSE
TXN-00643,2025-06-22,Smart Door Lock,LG,Security,Z-Wave,A++,9213.79,14,128993.06,3.2,Region III,TRUE
TXN-00644,2025-12-29,Smart Bulb,Xiaomi,Lighting,Matter,A++,13929.39,8,111435.12,4,Mindanao,TRUE
TXN-00645,2025-10-08,Smart Refrigerator,Xiaomi,Kitchen,Matter,C,11362.94,3,34088.82,2.7,Region IV-A,FALSE
TXN-00646,2025-08-26,Smart Speaker,Xiaomi,Living Room,Wi-Fi,B,6833.82,10,68338.2,2.1,Region IV-A,TRUE
TXN-00647,2025-04-25,Smart Plug,Xiaomi,Living Room,Zigbee,A++,9163.54,3,27490.62,1.8,NCR,FALSE
TXN-00648,2025-02-19,Smart Air Purifier,Aqara,Bedroom,Wi-Fi,A,12424.82,12,149097.84,3.9,Visayas,FALSE
TXN-00649,2025-05-05,Smart Refrigerator,Samsung,Kitchen,Matter,C,11714.96,18,210869.28,2.3,Region IV-A,FALSE
TXN-00650,2025-01-03,Smart Doorbell,Aqara,Security,Zigbee,B,11693.67,10,116936.7,2,Mindanao,FALSE
TXN-00651,2025-08-28,Smart Refrigerator,Xiaomi,Kitchen,Matter,A+,4663.07,2,9326.14,2.1,NCR,FALSE
TXN-00652,2025-07-21,Smart Doorbell,Amazon,Security,Wi-Fi,C,1375.19,3,4125.57,1.1,Region III,FALSE
TXN-00653,2025-06-03,Smart Speaker,TP-Link,Living Room,Wi-Fi,A+,6366.3,1,6366.3,4.7,Mindanao,FALSE
TXN-00654,2025-10-11,Smart TV,Philips,Living Room,Bluetooth,C,10983.94,16,175743.04,1.9,Region IV-A,TRUE
TXN-00655,2025-03-10,Smart Thermostat,Amazon,Bedroom,Matter,A+,654.88,15,9823.2,3,Visayas,FALSE
TXN-00656,2025-10-08,Smart Refrigerator,Philips,Kitchen,Matter,A++,2130.08,14,29821.12,2,Region IV-A,FALSE
TXN-00657,2025-06-09,Smart Door Lock,Aqara,Security,Zigbee,A+,2255.99,4,9023.96,4.5,Visayas,FALSE
TXN-00658,2025-07-22,Smart Bulb,Aqara,Lighting,Zigbee,A+,971.78,11,10689.58,1.1,Region IV-A,TRUE
TXN-00659,2025-07-24,Smart Plug,Aqara,Living Room,Matter,B,3565.2,6,21391.2,2.8,Mindanao,FALSE
TXN-00660,2025-11-19,Smart Speaker,Aqara,Living Room,Bluetooth,B,13032.23,12,156386.76,2.9,Region IV-A,TRUE
TXN-00661,2025-09-09,Smart Door Lock,LG,Security,Matter,A++,11809.56,9,106286.04,4.7,Region III,FALSE
TXN-00662,2025-09-10,Smart Doorbell,Aqara,Security,Zigbee,B,12027.73,19,228526.87,2.2,Region III,TRUE
TXN-00663,2025-06-07,Smart Bulb,Xiaomi,Lighting,Zigbee,A,3268.76,15,49031.4,4.8,Region III,TRUE
TXN-00664,2025-07-18,Smart Air Purifier,Philips,Bedroom,Wi-Fi,A,1407.56,11,15483.16,1.9,Region III,FALSE
TXN-00665,2025-05-29,Smart Curtain Controller,Philips,Bedroom,Zigbee,A++,13483.52,18,242703.36,4,Region IV-A,FALSE
TXN-00666,2025-05-03,Smart Oven,Samsung,Kitchen,Matter,A++,3997.98,5,19989.9,4.7,NCR,TRUE
TXN-00667,2025-03-25,Smart Plug,Xiaomi,Living Room,Zigbee,A+,6531.35,20,130627,1.5,Region IV-A,FALSE
TXN-00668,2025-02-01,Smart Refrigerator,LG,Kitchen,Matter,A+,686.88,20,13737.6,1.3,Visayas,FALSE
TXN-00669,2025-12-31,Smart Bathroom Scale,LG,Bathroom,Bluetooth,A,2995.05,8,23960.4,2.9,Mindanao,TRUE
TXN-00670,2025-09-02,Smart TV,Xiaomi,Living Room,Bluetooth,C,5413.89,15,81208.35,2,NCR,FALSE
TXN-00671,2025-01-22,Smart Bathroom Scale,Philips,Bathroom,Bluetooth,C,7768.01,8,62144.08,1.6,Region III,FALSE
TXN-00672,2025-12-17,Smart Refrigerator,Aqara,Kitchen,Wi-Fi,A,14237.99,10,142379.9,1.1,Mindanao,TRUE
TXN-00673,2025-04-22,Smart Thermostat,TP-Link,Bedroom,Z-Wave,A++,7950.45,16,127207.2,1.7,Region III,FALSE
TXN-00674,2025-06-25,Smart Thermostat,LG,Bedroom,Wi-Fi,B,12073.68,20,241473.6,3.8,Mindanao,TRUE
TXN-00675,2025-05-29,Smart Speaker,Philips,Living Room,Bluetooth,A++,2537.71,3,7613.13,4.2,Region III,FALSE
TXN-00676,2025-02-21,Smart Curtain Controller,LG,Bedroom,Matter,B,12610.79,20,252215.8,2.5,NCR,FALSE
TXN-00677,2025-03-01,Smart Thermostat,Xiaomi,Bedroom,Matter,A+,3083.02,5,15415.1,1.5,Region IV-A,FALSE
TXN-00678,2025-03-04,Smart Camera,TP-Link,Security,Matter,A,3667.29,12,44007.48,3.3,Region III,FALSE
TXN-00679,2025-02-06,Smart Bathroom Scale,Xiaomi,Bathroom,Wi-Fi,A++,5566.66,16,89066.56,3.9,Mindanao,FALSE
TXN-00680,2025-11-14,Smart Oven,Philips,Kitchen,Matter,A+,11035.73,17,187607.41,3.9,NCR,FALSE
TXN-00681,2025-02-16,Smart Plug,LG,Living Room,Wi-Fi,C,7165.14,2,14330.28,2.9,Visayas,FALSE
TXN-00682,2025-07-05,Smart Thermostat,Amazon,Bedroom,Wi-Fi,A++,1958.75,10,19587.5,1.7,Mindanao,FALSE
TXN-00683,2025-12-11,Smart Speaker,Google,Living Room,Bluetooth,B,5915.03,3,17745.09,4.5,Mindanao,FALSE
TXN-00684,2025-10-14,Smart Curtain Controller,Xiaomi,Bedroom,Zigbee,A+,13072.24,4,52288.96,1.4,Mindanao,FALSE
TXN-00685,2025-08-09,Smart Speaker,Aqara,Living Room,Wi-Fi,C,1874.06,15,28110.9,2.6,Region IV-A,FALSE
TXN-00686,2025-08-19,Smart Bulb,Xiaomi,Lighting,Zigbee,C,3952.25,1,3952.25,2.6,Region IV-A,FALSE
TXN-00687,2025-12-20,Smart Plug,Google,Living Room,Matter,C,1680.19,18,30243.42,3.4,Visayas,TRUE
TXN-00688,2025-11-14,Smart Doorbell,Samsung,Security,Wi-Fi,A++,7804.54,12,93654.48,4.4,Mindanao,FALSE
TXN-00689,2025-02-27,Smart Thermostat,Xiaomi,Bedroom,Matter,A+,12784.21,4,51136.84,1.3,NCR,TRUE
TXN-00690,2025-03-16,Smart Air Purifier,Google,Bedroom,Wi-Fi,B,9564.77,7,66953.39,2.3,Visayas,TRUE
TXN-00691,2025-11-03,Smart Bathroom Scale,TP-Link,Bathroom,Wi-Fi,C,10403.13,2,20806.26,2.1,Region III,FALSE
TXN-00692,2025-05-11,Smart Door Lock,LG,Security,Matter,A,6232.36,3,18697.08,4.2,Region IV-A,FALSE
TXN-00693,2025-04-13,Smart Camera,Samsung,Security,Wi-Fi,B,4149.52,8,33196.16,1.3,NCR,FALSE
TXN-00694,2025-09-30,Smart Refrigerator,TP-Link,Kitchen,Wi-Fi,B,12169.62,6,73017.72,3,Region III,FALSE
TXN-00695,2025-08-15,Smart Thermostat,Aqara,Bedroom,Matter,A++,2137.43,15,32061.45,2.1,NCR,FALSE
TXN-00696,2025-04-27,Smart Bathroom Scale,TP-Link,Bathroom,Wi-Fi,A+,10864.07,9,97776.63,2.5,NCR,FALSE
TXN-00697,2025-02-01,Smart Bathroom Scale,LG,Bathroom,Wi-Fi,A+,8484.37,4,33937.48,3.6,Visayas,FALSE
TXN-00698,2025-06-03,Smart Bathroom Scale,Aqara,Bathroom,Bluetooth,A,828.57,2,1657.14,1.5,Visayas,FALSE
TXN-00699,2025-02-01,Smart TV,LG,Living Room,Wi-Fi,B,1038.09,1,1038.09,3.3,Region IV-A,TRUE
TXN-00700,2025-01-06,Smart Plug,Xiaomi,Living Room,Wi-Fi,B,4707.64,11,51784.04,4.3,Region IV-A,TRUE
TXN-00701,2025-04-03,Smart Doorbell,Amazon,Security,Wi-Fi,A,1219.75,17,20735.75,3.1,Mindanao,FALSE
TXN-00702,2025-01-14,Smart Camera,Amazon,Security,Matter,B,5873.04,3,17619.12,4.2,Region IV-A,FALSE
TXN-00703,2025-03-12,Smart Camera,Amazon,Security,Wi-Fi,B,2253.69,11,24790.59,2.6,Mindanao,FALSE
TXN-00704,2025-10-15,Smart Oven,Philips,Kitchen,Wi-Fi,B,14141.72,10,141417.2,2.6,Region IV-A,FALSE
TXN-00705,2025-09-05,Smart Bulb,Samsung,Lighting,Matter,A++,2134.68,15,32020.2,4.7,Mindanao,FALSE
TXN-00706,2025-03-29,Smart Curtain Controller,Xiaomi,Bedroom,Matter,C,8232.43,13,107021.59,4.6,NCR,FALSE
TXN-00707,2025-02-04,Smart Refrigerator,Amazon,Kitchen,Matter,A++,9317.93,13,121133.09,3.4,Region III,FALSE
TXN-00708,2025-03-29,Smart TV,LG,Living Room,Bluetooth,A,3967.63,16,63482.08,3.7,Visayas,TRUE
TXN-00709,2025-10-25,Smart Curtain Controller,Amazon,Bedroom,Zigbee,A+,1145.53,8,9164.24,2.5,Mindanao,FALSE
TXN-00710,2025-11-25,Smart Plug,TP-Link,Living Room,Zigbee,B,5268.15,5,26340.75,1.8,Region IV-A,TRUE
TXN-00711,2025-02-28,Smart Plug,TP-Link,Living Room,Matter,A,1529.73,9,13767.57,2.9,Mindanao,FALSE
TXN-00712,2025-04-16,Smart Bulb,TP-Link,Lighting,Zigbee,A+,6606.69,17,112313.73,3.8,Visayas,FALSE
TXN-00713,2025-12-23,Smart Bulb,Amazon,Lighting,Zigbee,A,12585.41,4,50341.64,1.4,Mindanao,TRUE
TXN-00714,2025-08-25,Smart Curtain Controller,LG,Bedroom,Matter,C,13635.72,15,204535.8,4.8,NCR,FALSE
TXN-00715,2025-01-31,Smart Bulb,LG,Lighting,Matter,B,5392.48,18,97064.64,3.6,Region III,FALSE
TXN-00716,2025-06-17,Smart Air Purifier,LG,Bedroom,Wi-Fi,A+,6101.56,8,48812.48,2.5,Mindanao,FALSE
TXN-00717,2025-03-22,Smart Door Lock,Amazon,Security,Matter,A++,4713.96,8,37711.68,3.2,NCR,FALSE
TXN-00718,2025-03-17,Smart Curtain Controller,Google,Bedroom,Zigbee,A,576.41,12,6916.92,1.1,Visayas,TRUE
TXN-00719,2025-09-20,Smart Speaker,Philips,Living Room,Wi-Fi,C,1414.62,4,5658.48,1.3,Visayas,FALSE
TXN-00720,2025-06-01,Smart Door Lock,LG,Security,Matter,B,12784.22,7,89489.54,2.1,Region III,TRUE
TXN-00721,2025-10-23,Smart Air Purifier,Philips,Bedroom,Wi-Fi,A++,8544.92,11,93994.12,2.2,Mindanao,FALSE
TXN-00722,2025-03-11,Smart Doorbell,Amazon,Security,Wi-Fi,B,9698.27,13,126077.51,2.8,Region IV-A,FALSE
TXN-00723,2025-03-20,Smart Thermostat,LG,Bedroom,Z-Wave,A++,7199.54,1,7199.54,2,Region IV-A,FALSE
TXN-00724,2025-04-20,Smart Door Lock,Philips,Security,Zigbee,A,2489.94,8,19919.52,4.5,Visayas,TRUE
TXN-00725,2025-04-06,Smart Doorbell,Google,Security,Zigbee,A++,3299.07,11,36289.77,1.2,Region IV-A,TRUE
TXN-00726,2025-12-03,Smart Doorbell,Google,Security,Wi-Fi,A,11615.53,19,220695.07,2.9,Region IV-A,FALSE
TXN-00727,2025-10-23,Smart Speaker,Google,Living Room,Bluetooth,A++,7410.11,8,59280.88,2.6,Mindanao,FALSE
TXN-00728,2025-11-23,Smart Bulb,TP-Link,Lighting,Wi-Fi,A+,2745.75,1,2745.75,1.2,Region III,TRUE
TXN-00729,2025-05-04,Smart Bulb,TP-Link,Lighting,Wi-Fi,A++,11031.87,3,33095.61,2.9,Region IV-A,FALSE
TXN-00730,2025-05-10,Smart TV,Samsung,Living Room,Wi-Fi,A,3165.59,3,9496.77,3.8,Region IV-A,FALSE
TXN-00731,2025-10-15,Smart Bathroom Scale,LG,Bathroom,Wi-Fi,A,3785.91,16,60574.56,4.7,Region IV-A,TRUE
TXN-00732,2025-05-07,Smart Bathroom Scale,Amazon,Bathroom,Bluetooth,C,12997.85,10,129978.5,4.3,NCR,TRUE
TXN-00733,2025-08-08,Smart Bathroom Scale,Amazon,Bathroom,Bluetooth,C,12958.62,15,194379.3,5,Mindanao,FALSE
TXN-00734,2025-03-07,Smart Doorbell,TP-Link,Security,Wi-Fi,B,9369.44,16,149911.04,4.1,NCR,FALSE
TXN-00735,2025-09-18,Smart Air Purifier,Aqara,Bedroom,Wi-Fi,A+,9838.18,19,186925.42,1.8,Region III,FALSE
TXN-00736,2025-04-13,Smart Door Lock,Google,Security,Zigbee,C,12098.06,9,108882.54,3,Region IV-A,TRUE
TXN-00737,2025-05-07,Smart Refrigerator,LG,Kitchen,Matter,A+,7407.37,18,133332.66,3.7,Mindanao,FALSE
TXN-00738,2025-10-18,Smart TV,LG,Living Room,Wi-Fi,C,3266.37,2,6532.74,2.3,Region IV-A,FALSE
TXN-00739,2025-12-02,Smart Oven,TP-Link,Kitchen,Wi-Fi,C,10053.09,6,60318.54,1.4,Mindanao,FALSE
TXN-00740,2025-09-05,Smart Door Lock,LG,Security,Zigbee,A,4678.4,7,32748.8,2.5,Region IV-A,FALSE
TXN-00741,2025-07-10,Smart Door Lock,Aqara,Security,Z-Wave,A,13314.67,19,252978.73,4.5,NCR,TRUE
TXN-00742,2025-07-16,Smart Oven,Samsung,Kitchen,Wi-Fi,A+,12913.27,17,219525.59,1.1,Region III,FALSE
TXN-00743,2025-01-05,Smart Camera,LG,Security,Wi-Fi,A+,2276.26,5,11381.3,2.1,Region IV-A,FALSE
TXN-00744,2025-08-12,Smart Thermostat,Samsung,Bedroom,Matter,A+,13837.34,5,69186.7,2.4,NCR,FALSE
TXN-00745,2025-11-07,Smart Doorbell,Xiaomi,Security,Wi-Fi,A++,12022.16,1,12022.16,4.6,Visayas,FALSE
TXN-00746,2025-12-18,Smart Oven,Xiaomi,Kitchen,Wi-Fi,B,8797.47,10,87974.7,2.8,Region IV-A,FALSE
TXN-00747,2025-05-29,Smart Curtain Controller,Samsung,Bedroom,Matter,A+,4490.76,13,58379.88,4.7,Region IV-A,FALSE
TXN-00748,2025-02-05,Smart Oven,Philips,Kitchen,Wi-Fi,C,8354.79,20,167095.8,2.4,Mindanao,FALSE
TXN-00749,2025-06-26,Smart Bulb,Amazon,Lighting,Wi-Fi,C,6065.07,17,103106.19,3.8,Region IV-A,FALSE
TXN-00750,2025-01-13,Smart Thermostat,Xiaomi,Bedroom,Wi-Fi,C,5976.43,7,41835.01,3.5,Region IV-A,FALSE
TXN-00751,2025-03-24,Smart Air Purifier,Aqara,Bedroom,Wi-Fi,A++,3209.34,20,64186.8,2.8,Region III,FALSE
TXN-00752,2025-04-16,Smart Curtain Controller,Xiaomi,Bedroom,Matter,A++,931.02,1,931.02,4,Region III,FALSE
TXN-00753,2025-10-28,Smart Bathroom Scale,Samsung,Bathroom,Bluetooth,C,4042.41,16,64678.56,2.6,NCR,TRUE
TXN-00754,2025-09-12,Smart Doorbell,LG,Security,Zigbee,B,12630.83,16,202093.28,2.9,Region IV-A,FALSE
TXN-00755,2025-11-25,Smart Bathroom Scale,Philips,Bathroom,Bluetooth,A++,9520.94,9,85688.46,2.8,Visayas,FALSE
TXN-00756,2025-01-30,Smart Plug,Philips,Living Room,Wi-Fi,A++,4639.72,1,4639.72,4.2,Region IV-A,FALSE
TXN-00757,2025-08-10,Smart Doorbell,LG,Security,Zigbee,B,13848.27,18,249268.86,3,Region III,FALSE
TXN-00758,2025-11-26,Smart Bathroom Scale,TP-Link,Bathroom,Bluetooth,A,12334.21,8,98673.68,4.3,Mindanao,FALSE
TXN-00759,2025-03-08,Smart Doorbell,Aqara,Security,Wi-Fi,C,13577.49,13,176507.37,3.2,Region IV-A,TRUE
TXN-00760,2025-05-13,Smart Bathroom Scale,LG,Bathroom,Wi-Fi,A+,14748.16,18,265466.88,2.2,NCR,FALSE
TXN-00761,2025-08-22,Smart Thermostat,Xiaomi,Bedroom,Wi-Fi,C,11298.37,7,79088.59,3.5,Region III,FALSE
TXN-00762,2025-12-11,Smart Refrigerator,Philips,Kitchen,Wi-Fi,C,1158.89,14,16224.46,4,Mindanao,TRUE
TXN-00763,2025-06-14,Smart Bulb,Philips,Lighting,Matter,C,5876.65,8,47013.2,3.2,Mindanao,FALSE
TXN-00764,2025-10-26,Smart Bathroom Scale,Aqara,Bathroom,Wi-Fi,A++,14761.63,7,103331.41,2.6,NCR,FALSE
TXN-00765,2025-05-25,Smart Speaker,LG,Living Room,Bluetooth,A+,6028.83,9,54259.47,3.1,Region III,TRUE
TXN-00766,2025-10-01,Smart Oven,Amazon,Kitchen,Matter,A+,12388.74,20,247774.8,1.8,Region III,FALSE
TXN-00767,2025-07-26,Smart Door Lock,Aqara,Security,Z-Wave,C,10530.83,11,115839.13,2.6,NCR,FALSE
TXN-00768,2025-09-28,Smart Curtain Controller,Samsung,Bedroom,Matter,B,8428.72,18,151716.96,2.9,Mindanao,FALSE
TXN-00769,2025-03-01,Smart Thermostat,Samsung,Bedroom,Wi-Fi,A++,4847.14,9,43624.26,2.5,NCR,FALSE
TXN-00770,2025-12-16,Smart Refrigerator,Samsung,Kitchen,Matter,A+,1290.14,20,25802.8,4.3,Region IV-A,FALSE
TXN-00771,2025-02-24,Smart Door Lock,Google,Security,Matter,B,3064.36,14,42901.04,3.7,NCR,FALSE
TXN-00772,2025-09-09,Smart Curtain Controller,Amazon,Bedroom,Zigbee,A+,14575.91,1,14575.91,2,Mindanao,FALSE
TXN-00773,2025-12-25,Smart Bulb,Amazon,Lighting,Zigbee,A+,11255.03,2,22510.06,2.8,NCR,FALSE
TXN-00774,2025-06-11,Smart Doorbell,Google,Security,Wi-Fi,A+,5811.97,8,46495.76,2.1,NCR,FALSE
TXN-00775,2025-11-09,Smart Thermostat,Xiaomi,Bedroom,Matter,B,5362.31,11,58985.41,2.3,Mindanao,FALSE
TXN-00776,2025-08-12,Smart Speaker,Xiaomi,Living Room,Bluetooth,C,1526.51,15,22897.65,2.4,Region IV-A,TRUE
TXN-00777,2025-12-28,Smart Door Lock,LG,Security,Z-Wave,A+,12010.23,15,180153.45,1.8,NCR,FALSE
TXN-00778,2025-04-15,Smart Thermostat,Amazon,Bedroom,Matter,A,11319.83,4,45279.32,1.8,Visayas,FALSE
TXN-00779,2025-05-14,Smart Curtain Controller,TP-Link,Bedroom,Zigbee,A++,13833.51,18,249003.18,3.5,Region III,FALSE
TXN-00780,2025-04-26,Smart Refrigerator,Aqara,Kitchen,Wi-Fi,C,4453.7,8,35629.6,1.4,NCR,FALSE
TXN-00781,2025-05-27,Smart Camera,Google,Security,Matter,A++,8538.06,12,102456.72,2.9,Region IV-A,FALSE
TXN-00782,2025-11-08,Smart Plug,Google,Living Room,Matter,A+,1196.98,4,4787.92,1,Region IV-A,FALSE
TXN-00783,2025-12-23,Smart TV,LG,Living Room,Bluetooth,A,1369.36,13,17801.68,1.2,NCR,FALSE
TXN-00784,2025-12-24,Smart TV,Samsung,Living Room,Bluetooth,C,9708.73,5,48543.65,4,Region III,FALSE
TXN-00785,2025-09-19,Smart Camera,Philips,Security,Matter,B,3917.27,8,31338.16,4,Region III,FALSE
TXN-00786,2025-08-01,Smart Bulb,TP-Link,Lighting,Wi-Fi,A++,3450.9,18,62116.2,1.2,Region IV-A,FALSE
TXN-00787,2025-07-24,Smart Speaker,Philips,Living Room,Wi-Fi,A,7872.56,8,62980.48,1.5,Visayas,FALSE
TXN-00788,2025-07-15,Smart Refrigerator,TP-Link,Kitchen,Matter,C,14124.62,10,141246.2,2.1,Visayas,TRUE
TXN-00789,2025-10-25,Smart Plug,Aqara,Living Room,Matter,A++,1071.01,7,7497.07,3.3,Mindanao,TRUE
TXN-00790,2025-10-23,Smart Thermostat,Philips,Bedroom,Matter,A++,10128.43,19,192440.17,1.7,Mindanao,FALSE
TXN-00791,2025-08-22,Smart Curtain Controller,Amazon,Bedroom,Matter,A++,738.11,15,11071.65,4.1,Visayas,FALSE
TXN-00792,2025-04-04,Smart Door Lock,Philips,Security,Matter,C,11867.59,13,154278.67,2.1,NCR,FALSE
TXN-00793,2025-06-29,Smart Thermostat,Amazon,Bedroom,Wi-Fi,A+,3820.64,7,26744.48,4.7,NCR,FALSE
TXN-00794,2025-11-28,Smart Speaker,TP-Link,Living Room,Bluetooth,C,8554.39,14,119761.46,4.1,NCR,FALSE
TXN-00795,2025-12-18,Smart Curtain Controller,Xiaomi,Bedroom,Matter,A,14625.44,3,43876.32,3.5,Mindanao,FALSE
TXN-00796,2025-04-26,Smart Doorbell,Philips,Security,Zigbee,A+,14477.53,20,289550.6,2.7,Mindanao,FALSE
TXN-00797,2025-05-07,Smart Plug,LG,Living Room,Wi-Fi,B,11078.49,14,155098.86,2.5,Mindanao,FALSE
TXN-00798,2025-12-04,Smart Curtain Controller,Amazon,Bedroom,Zigbee,C,14506.32,11,159569.52,1.6,NCR,FALSE
TXN-00799,2025-06-08,Smart Doorbell,Philips,Security,Zigbee,A+,14665.45,5,73327.25,3.2,Region IV-A,FALSE
TXN-00800,2025-08-23,Smart Oven,Google,Kitchen,Matter,C,6442.42,17,109521.14,2.8,NCR,FALSE
TXN-00801,2025-04-07,Smart Plug,Aqara,Living Room,Zigbee,A+,13830.75,10,138307.5,3.8,Region III,TRUE
TXN-00802,2025-01-30,Smart Refrigerator,Aqara,Kitchen,Wi-Fi,A,6650.19,18,119703.42,1.7,Mindanao,TRUE
TXN-00803,2025-12-09,Smart Thermostat,Philips,Bedroom,Z-Wave,A+,10170.36,15,152555.4,4.6,NCR,FALSE
TXN-00804,2025-05-06,Smart TV,Google,Living Room,Wi-Fi,A+,13251.24,1,13251.24,2.7,Region III,FALSE
TXN-00805,2025-08-12,Smart Air Purifier,LG,Bedroom,Wi-Fi,A++,13057.4,20,261148,3,NCR,FALSE
TXN-00806,2025-04-25,Smart Speaker,Amazon,Living Room,Wi-Fi,A+,7804.16,1,7804.16,1.1,Region IV-A,FALSE
TXN-00807,2025-05-25,Smart Curtain Controller,Samsung,Bedroom,Zigbee,B,14287.15,1,14287.15,4,Visayas,FALSE
TXN-00808,2025-02-01,Smart Bathroom Scale,Google,Bathroom,Bluetooth,A++,2969.42,5,14847.1,1.2,Region III,FALSE
TXN-00809,2025-03-15,Smart TV,LG,Living Room,Bluetooth,B,963,2,1926,2.8,Region IV-A,FALSE
TXN-00810,2025-09-24,Smart Bulb,Aqara,Lighting,Zigbee,B,8193.97,16,131103.52,1.4,Mindanao,FALSE
TXN-00811,2025-10-28,Smart Bulb,Xiaomi,Lighting,Wi-Fi,B,3428.39,9,30855.51,4.1,Mindanao,TRUE
TXN-00812,2025-11-07,Smart Plug,Philips,Living Room,Zigbee,C,14788.84,12,177466.08,2.7,Mindanao,FALSE
TXN-00813,2025-11-07,Smart Refrigerator,Amazon,Kitchen,Wi-Fi,B,1913.32,5,9566.6,4.2,Visayas,FALSE
TXN-00814,2025-12-02,Smart Thermostat,LG,Bedroom,Wi-Fi,B,9498.76,6,56992.56,4.9,Mindanao,FALSE
TXN-00815,2025-04-08,Smart Thermostat,Xiaomi,Bedroom,Matter,B,10814.05,18,194652.9,1,NCR,FALSE
TXN-00816,2025-10-23,Smart Curtain Controller,Xiaomi,Bedroom,Matter,A++,13561.65,16,216986.4,4.3,NCR,TRUE
TXN-00817,2025-04-17,Smart Speaker,TP-Link,Living Room,Wi-Fi,A+,3425.05,11,37675.55,2.7,Mindanao,TRUE
TXN-00818,2025-05-23,Smart Air Purifier,Samsung,Bedroom,Matter,A,5437.84,6,32627.04,3.6,Mindanao,FALSE
TXN-00819,2025-11-07,Smart Oven,Xiaomi,Kitchen,Matter,A,1313.66,20,26273.2,1.3,Visayas,FALSE
TXN-00820,2025-03-07,Smart Bathroom Scale,Amazon,Bathroom,Bluetooth,A,7949.13,7,55643.91,3.8,Region IV-A,FALSE
TXN-00821,2025-11-21,Smart Air Purifier,Amazon,Bedroom,Matter,A++,8488.73,5,42443.65,4.4,Visayas,FALSE
TXN-00822,2025-10-04,Smart Air Purifier,TP-Link,Bedroom,Wi-Fi,C,5673.55,6,34041.3,3,Visayas,TRUE
TXN-00823,2025-07-14,Smart Refrigerator,Aqara,Kitchen,Wi-Fi,A,14328.33,2,28656.66,1.8,Region IV-A,FALSE
TXN-00824,2025-04-21,Smart Camera,Google,Security,Wi-Fi,B,4319.45,15,64791.75,1.5,NCR,FALSE
TXN-00825,2025-02-07,Smart Refrigerator,Amazon,Kitchen,Matter,A,1612.64,16,25802.24,3.1,Region IV-A,FALSE
